,date,location,location_name,value
717,2022-06-10,78,Virgin Islands,1
718,2022-06-09,60,American Samoa,0
719,2022-06-08,78,Virgin Islands,1
720,2022-06-07,60,American Samoa,1
721,2022-06-07,78,Virgin Islands,1
722,2022-06-06,60,American Samoa,0
723,2022-06-05,78,Virgin Islands,0
724,2022-06-04,60,American Samoa,0
725,2022-06-04,78,Virgin Islands,2
726,2022-06-03,60,American Samoa,0
727,2022-06-03,78,Virgin Islands,0
728,2022-06-02,60,American Samoa,1
729,2022-06-02,78,Virgin Islands,0
730,2022-06-01,60,American Samoa,0
731,2022-05-31,78,Virgin Islands,2
732,2022-05-30,60,American Samoa,0
733,2022-05-30,78,Virgin Islands,1
734,2022-05-29,60,American Samoa,0
735,2022-05-28,78,Virgin Islands,1
736,2022-05-27,60,American Samoa,0
737,2022-05-27,78,Virgin Islands,3
738,2022-05-26,60,American Samoa,1
739,2022-05-26,50,Vermont,11
740,2022-05-25,78,Virgin Islands,3
741,2022-05-24,60,American Samoa,0
742,2022-05-23,78,Virgin Islands,2
743,2022-05-22,60,American Samoa,1
744,2022-05-22,78,Virgin Islands,1
745,2022-05-21,60,American Samoa,1
746,2022-05-20,78,Virgin Islands,3
747,2022-05-19,60,American Samoa,0
748,2022-05-19,78,Virgin Islands,2
749,2022-05-18,60,American Samoa,0
750,2022-05-18,78,Virgin Islands,3
751,2022-05-17,60,American Samoa,0
752,2022-05-17,78,Virgin Islands,2
753,2022-05-16,60,American Samoa,0
754,2022-05-15,56,Wyoming,2
755,2022-05-14,60,American Samoa,0
756,2022-05-14,78,Virgin Islands,1
757,2022-05-14,56,Wyoming,5
758,2022-05-12,78,Virgin Islands,5
759,2022-05-11,60,American Samoa,0
760,2022-05-11,78,Virgin Islands,0
761,2022-05-10,60,American Samoa,0
762,2022-05-10,56,Wyoming,4
763,2022-05-09,60,American Samoa,0
764,2022-05-09,78,Virgin Islands,0
765,2022-05-08,02,Alaska,8
766,2022-05-07,56,Wyoming,3
767,2022-05-06,60,American Samoa,0
768,2022-05-06,78,Virgin Islands,1
769,2022-05-05,60,American Samoa,0
770,2022-05-04,78,Virgin Islands,1
771,2022-05-03,60,American Samoa,0
772,2022-05-03,78,Virgin Islands,0
773,2022-05-02,60,American Samoa,0
774,2022-05-02,50,Vermont,22
775,2022-05-01,60,American Samoa,0
776,2022-05-01,78,Virgin Islands,1
777,2022-04-30,60,American Samoa,0
778,2022-04-28,02,Alaska,10
779,2022-04-28,60,American Samoa,0
780,2022-04-28,78,Virgin Islands,0
781,2022-04-27,60,American Samoa,0
782,2022-04-26,78,Virgin Islands,0
783,2022-04-25,60,American Samoa,0
784,2022-04-25,78,Virgin Islands,3
785,2022-04-25,56,Wyoming,0
786,2022-04-23,60,American Samoa,0
787,2022-04-23,78,Virgin Islands,1
788,2022-04-22,78,Virgin Islands,0
789,2022-04-21,60,American Samoa,0
790,2022-04-21,49,Utah,16
791,2024-02-15,41,Oregon,25
792,2024-02-14,32,Nevada,16
793,2024-02-13,60,American Samoa,0
794,2024-02-13,23,Maine,9
795,2024-02-12,25,Massachusetts,72
796,2024-02-11,25,Massachusetts,55
797,2024-02-10,10,Delaware,7
798,2024-02-10,20,Kansas,9
799,2024-02-10,35,New Mexico,12
800,2024-02-09,35,New Mexico,10
801,2024-02-07,78,Virgin Islands,0
802,2024-02-06,27,Minnesota,37
803,2024-02-05,25,Massachusetts,71
804,2024-02-05,35,New Mexico,7
805,2024-02-04,09,Connecticut,28
806,2024-02-04,25,Massachusetts,65
807,2024-02-02,46,South Dakota,18
808,2024-01-31,25,Massachusetts,74
809,2024-01-30,60,American Samoa,0
810,2024-01-30,25,Massachusetts,73
811,2024-01-30,27,Minnesota,48
812,2024-01-29,35,New Mexico,9
813,2024-01-28,35,New Mexico,9
814,2024-01-27,46,South Dakota,10
815,2024-01-26,27,Minnesota,35
816,2024-01-25,25,Massachusetts,94
817,2024-01-25,38,North Dakota,11
818,2024-01-24,25,Massachusetts,86
819,2024-01-23,78,Virgin Islands,0
820,2024-01-22,31,Nebraska,16
821,2024-01-22,78,Virgin Islands,0
822,2024-01-21,35,New Mexico,14
823,2024-01-20,31,Nebraska,21
824,2024-01-19,25,Massachusetts,98
825,2024-01-18,08,Colorado,59
826,2024-01-18,25,Massachusetts,130
827,2024-01-18,35,New Mexico,11
828,2024-01-17,35,New Mexico,10
829,2024-01-16,27,Minnesota,53
830,2024-01-15,25,Massachusetts,105
831,2024-01-15,35,New Mexico,11
832,2024-01-14,20,Kansas,16
833,2024-01-13,25,Massachusetts,72
834,2024-01-13,35,New Mexico,3
835,2024-01-12,35,New Mexico,6
836,2024-01-12,46,South Dakota,11
837,2024-01-11,27,Minnesota,76
838,2024-01-11,35,New Mexico,13
839,2024-01-10,25,Massachusetts,145
840,2024-01-10,30,Montana,12
841,2024-01-09,60,American Samoa,0
842,2024-01-09,25,Massachusetts,149
843,2024-01-09,35,New Mexico,5
844,2024-01-08,35,New Mexico,9
845,2024-01-08,78,Virgin Islands,0
846,2024-01-07,25,Massachusetts,113
847,2024-01-07,35,New Mexico,5
848,2024-01-06,25,Massachusetts,131
849,2024-01-06,38,North Dakota,7
850,2024-01-05,25,Massachusetts,136
851,2024-01-04,10,Delaware,14
852,2024-01-04,25,Massachusetts,144
853,2024-01-04,35,New Mexico,18
854,2024-01-04,78,Virgin Islands,0
855,2024-01-03,25,Massachusetts,146
856,2024-01-03,35,New Mexico,22
857,2024-01-02,25,Massachusetts,150
858,2024-01-02,35,New Mexico,15
859,2024-01-01,25,Massachusetts,142
860,2023-12-31,11,District of Columbia,13
861,2023-12-31,25,Massachusetts,155
862,2023-12-31,35,New Mexico,6
863,2023-12-31,46,South Dakota,18
864,2023-12-30,25,Massachusetts,147
865,2023-12-28,60,American Samoa,0
866,2023-12-27,78,Virgin Islands,0
867,2023-12-26,25,Massachusetts,142
868,2023-12-25,25,Massachusetts,133
869,2023-12-22,60,American Samoa,0
870,2023-12-22,35,New Mexico,7
871,2023-12-21,27,Minnesota,80
872,2023-12-21,35,New Mexico,11
873,2023-12-21,78,Virgin Islands,0
874,2023-12-19,60,American Samoa,0
875,2023-12-18,50,Vermont,9
876,2023-12-17,27,Minnesota,71
877,2023-12-16,60,American Samoa,0
878,2023-12-13,25,Massachusetts,96
879,2023-12-13,46,South Dakota,16
880,2023-12-11,27,Minnesota,69
881,2023-12-10,27,Minnesota,58
882,2023-12-09,25,Massachusetts,100
883,2023-12-09,33,New Hampshire,11
884,2023-12-08,27,Minnesota,62
885,2023-12-07,33,New Hampshire,15
886,2023-12-06,35,New Mexico,15
887,2023-12-05,35,New Mexico,13
888,2023-12-03,27,Minnesota,48
889,2023-12-01,25,Massachusetts,70
890,2023-11-28,46,South Dakota,18
891,2023-11-27,25,Massachusetts,119
892,2023-11-26,60,American Samoa,0
893,2023-11-26,25,Massachusetts,78
894,2023-11-26,35,New Mexico,26
895,2023-11-23,27,Minnesota,36
896,2023-11-22,27,Minnesota,44
897,2023-11-21,25,Massachusetts,77
898,2023-11-20,25,Massachusetts,89
899,2023-11-19,33,New Hampshire,9
900,2023-11-16,28,Mississippi,11
901,2023-11-15,25,Massachusetts,64
902,2023-11-15,33,New Hampshire,11
903,2023-11-13,25,Massachusetts,39
904,2023-11-13,27,Minnesota,72
905,2023-11-10,23,Maine,10
906,2023-11-10,35,New Mexico,22
907,2023-11-09,25,Massachusetts,56
908,2023-11-09,35,New Mexico,38
909,2023-11-08,25,Massachusetts,46
910,2023-11-07,05,Arkansas,23
911,2023-11-05,35,New Mexico,22
912,2023-11-04,33,New Hampshire,5
913,2023-11-02,60,American Samoa,0
914,2023-11-02,25,Massachusetts,56
915,2023-10-31,25,Massachusetts,63
916,2023-10-30,25,Massachusetts,60
917,2023-10-30,26,Michigan,67
918,2023-10-27,35,New Mexico,19
919,2023-10-26,31,Nebraska,17
920,2023-10-24,25,Massachusetts,55
921,2023-10-24,38,North Dakota,12
922,2023-10-23,20,Kansas,46
923,2023-10-22,25,Massachusetts,55
924,2023-10-22,35,New Mexico,18
925,2023-10-21,25,Massachusetts,60
926,2023-10-17,35,New Mexico,11
927,2023-10-16,60,American Samoa,0
928,2023-10-16,27,Minnesota,53
929,2023-10-16,30,Montana,13
930,2023-10-15,25,Massachusetts,71
931,2023-10-15,44,Rhode Island,7
932,2023-10-14,25,Massachusetts,62
933,2023-10-13,25,Massachusetts,62
934,2023-10-09,33,New Hampshire,9
935,2023-10-08,60,American Samoa,0
936,2023-10-08,27,Minnesota,33
937,2023-10-08,32,Nevada,24
938,2023-10-07,19,Iowa,10
939,2023-10-06,25,Massachusetts,62
940,2023-10-06,38,North Dakota,7
941,2023-10-04,25,Massachusetts,73
942,2023-10-04,35,New Mexico,16
943,2023-10-04,78,Virgin Islands,0
944,2023-10-03,25,Massachusetts,73
945,2023-10-03,33,New Hampshire,19
946,2023-10-01,25,Massachusetts,70
947,2023-09-30,38,North Dakota,6
948,2023-09-30,78,Virgin Islands,0
949,2023-09-29,78,Virgin Islands,0
950,2023-09-27,38,North Dakota,5
951,2023-09-26,78,Virgin Islands,0
952,2023-09-25,27,Minnesota,42
953,2023-09-25,35,New Mexico,10
954,2023-09-24,35,New Mexico,14
955,2023-09-23,60,American Samoa,0
956,2023-09-23,31,Nebraska,10
957,2023-09-21,46,South Dakota,11
958,2023-09-17,25,Massachusetts,58
959,2023-09-15,25,Massachusetts,61
960,2023-09-15,35,New Mexico,3
961,2023-09-14,25,Massachusetts,70
962,2023-09-13,60,American Samoa,0
963,2023-09-13,25,Massachusetts,74
964,2023-09-12,60,American Samoa,0
965,2023-09-12,25,Massachusetts,62
966,2023-09-12,31,Nebraska,11
967,2023-09-10,35,New Mexico,8
968,2023-09-09,33,New Hampshire,9
969,2023-09-07,60,American Samoa,0
970,2023-09-07,27,Minnesota,30
971,2023-09-07,35,New Mexico,20
972,2023-09-05,60,American Samoa,0
973,2023-09-05,53,Washington,35
974,2023-09-04,26,Michigan,60
975,2023-09-04,33,New Hampshire,6
976,2023-09-03,60,American Samoa,0
977,2023-09-03,25,Massachusetts,67
978,2023-09-02,25,Massachusetts,66
979,2023-09-01,25,Massachusetts,70
980,2023-08-31,25,Massachusetts,62
981,2023-08-30,25,Massachusetts,62
982,2023-08-28,25,Massachusetts,65
983,2023-08-27,28,Mississippi,18
984,2023-08-26,60,American Samoa,0
985,2023-08-26,21,Kentucky,31
986,2023-08-26,28,Mississippi,24
987,2023-08-25,25,Massachusetts,52
988,2023-08-24,25,Massachusetts,53
989,2023-08-23,27,Minnesota,33
990,2023-08-22,35,New Mexico,9
991,2023-08-21,35,New Mexico,3
992,2023-08-20,33,New Hampshire,4
993,2023-08-19,60,American Samoa,0
994,2023-08-19,25,Massachusetts,60
995,2023-08-19,37,North Carolina,57
996,2023-08-18,25,Massachusetts,44
997,2023-08-17,25,Massachusetts,56
998,2023-08-16,25,Massachusetts,53
999,2023-08-14,35,New Mexico,8
1000,2023-08-10,22,Louisiana,35
1001,2023-08-10,33,New Hampshire,14
1002,2023-08-08,33,New Hampshire,8
1003,2023-08-07,60,American Samoa,0
1004,2023-08-06,32,Nevada,15
1005,2023-08-05,16,Idaho,10
1006,2023-08-05,46,South Dakota,2
1007,2023-08-03,25,Massachusetts,30
1008,2023-08-02,25,Massachusetts,33
1009,2023-07-29,35,New Mexico,3
1010,2023-07-27,35,New Mexico,8
1011,2023-07-20,33,New Hampshire,7
1012,2023-07-20,44,Rhode Island,2
1013,2023-07-19,46,South Dakota,0
1014,2023-07-17,44,Rhode Island,1
1015,2023-07-15,46,South Dakota,1
1016,2023-07-14,46,South Dakota,2
1017,2023-07-13,46,South Dakota,1
1018,2023-07-12,46,South Dakota,0
1019,2023-07-11,44,Rhode Island,2
1020,2023-07-10,44,Rhode Island,0
1021,2023-07-09,44,Rhode Island,2
1022,2023-07-08,44,Rhode Island,3
1023,2023-06-28,44,Rhode Island,5
1024,2023-06-26,44,Rhode Island,1
1025,2023-06-25,46,South Dakota,3
1026,2023-06-24,44,Rhode Island,1
1027,2023-06-22,46,South Dakota,0
1028,2023-06-19,46,South Dakota,0
1029,2023-06-13,35,New Mexico,3
1030,2023-06-09,38,North Dakota,2
1031,2023-06-08,60,American Samoa,0
1032,2023-06-08,38,North Dakota,1
1033,2023-06-07,02,Alaska,5
1034,2023-06-07,50,Vermont,2
1035,2023-06-06,60,American Samoa,0
1036,2023-06-06,38,North Dakota,2
1037,2023-06-05,60,American Samoa,0
1038,2023-06-05,38,North Dakota,4
1039,2023-06-05,50,Vermont,2
1040,2023-06-04,60,American Samoa,0
1041,2023-06-04,38,North Dakota,0
1042,2023-06-03,33,New Hampshire,2
1043,2023-06-02,60,American Samoa,0
1044,2023-06-02,30,Montana,3
1045,2023-06-01,60,American Samoa,0
1046,2023-06-01,49,Utah,10
1047,2023-05-30,78,Virgin Islands,0
1048,2023-05-29,10,Delaware,0
1049,2023-05-29,54,West Virginia,3
1050,2023-05-26,60,American Samoa,0
1051,2023-05-26,50,Vermont,2
1052,2023-05-25,02,Alaska,4
1053,2023-05-24,50,Vermont,0
1054,2023-05-23,02,Alaska,4
1055,2023-05-23,78,Virgin Islands,0
1056,2023-05-21,56,Wyoming,1
1057,2023-05-20,11,District of Columbia,1
1058,2023-05-18,33,New Hampshire,6
1059,2023-05-17,02,Alaska,3
1060,2023-05-17,60,American Samoa,0
1061,2023-05-17,78,Virgin Islands,0
1062,2023-05-16,60,American Samoa,0
1063,2023-05-15,56,Wyoming,1
1064,2023-05-14,60,American Samoa,0
1065,2023-05-14,46,South Dakota,3
1066,2023-05-12,56,Wyoming,1
1067,2023-05-11,60,American Samoa,0
1068,2023-05-11,44,Rhode Island,1
1069,2023-05-11,56,Wyoming,2
1070,2023-05-10,50,Vermont,1
1071,2023-05-09,78,Virgin Islands,0
1072,2023-05-06,60,American Samoa,0
1073,2023-05-06,78,Virgin Islands,0
1074,2023-05-05,78,Virgin Islands,1
1075,2023-05-03,78,Virgin Islands,0
1076,2023-05-02,60,American Samoa,0
1077,2023-05-01,60,American Samoa,0
1078,2023-05-01,56,Wyoming,3
1079,2023-04-30,60,American Samoa,0
1080,2023-04-30,31,Nebraska,3
1081,2023-04-27,60,American Samoa,0
1082,2023-04-27,78,Virgin Islands,0
1083,2023-04-26,60,American Samoa,0
1084,2023-04-26,78,Virgin Islands,0
1085,2023-04-25,05,Arkansas,16
1086,2023-04-24,60,American Samoa,0
1087,2023-04-23,78,Virgin Islands,0
1088,2023-04-21,60,American Samoa,0
1089,2023-04-21,78,Virgin Islands,0
1090,2023-04-20,60,American Samoa,0
1091,2023-04-20,44,Rhode Island,3
1092,2023-04-20,53,Washington,41
1093,2023-04-19,78,Virgin Islands,0
1094,2023-04-18,60,American Samoa,0
1095,2023-04-18,78,Virgin Islands,0
1096,2023-04-17,60,American Samoa,0
1097,2023-04-16,78,Virgin Islands,0
1098,2023-04-15,02,Alaska,2
1099,2023-04-15,56,Wyoming,2
1100,2023-04-13,78,Virgin Islands,0
1101,2023-04-12,60,American Samoa,0
1102,2023-04-12,44,Rhode Island,5
1103,2023-04-11,60,American Samoa,0
1104,2023-04-10,60,American Samoa,0
1105,2023-04-10,78,Virgin Islands,0
1106,2023-04-10,56,Wyoming,0
1107,2023-04-09,50,Vermont,5
1108,2023-04-08,78,Virgin Islands,1
1109,2023-04-07,60,American Samoa,0
1110,2023-04-07,44,Rhode Island,7
1111,2023-04-06,60,American Samoa,0
1112,2023-04-04,60,American Samoa,0
1113,2023-04-04,44,Rhode Island,5
1114,2023-04-04,56,Wyoming,1
1115,2023-04-03,56,Wyoming,3
1116,2023-04-02,60,American Samoa,0
1117,2023-04-01,78,Virgin Islands,1
1118,2023-03-31,01,Alabama,22
1119,2023-03-31,54,West Virginia,10
1120,2023-03-30,78,Virgin Islands,0
1121,2023-03-29,60,American Samoa,0
1122,2023-03-27,60,American Samoa,0
1123,2023-03-27,78,Virgin Islands,0
1124,2023-03-26,60,American Samoa,0
1125,2023-03-26,56,Wyoming,0
1126,2023-03-25,60,American Samoa,0
1127,2023-03-24,60,American Samoa,0
1128,2023-03-23,78,Virgin Islands,0
1129,2023-03-21,60,American Samoa,0
1130,2023-03-19,60,American Samoa,0
1131,2023-03-19,50,Vermont,1
1132,2023-03-18,60,American Samoa,0
1133,2023-03-18,78,Virgin Islands,1
1134,2023-03-16,60,American Samoa,0
1135,2023-03-15,50,Vermont,5
1136,2023-03-14,44,Rhode Island,7
1137,2023-03-13,60,American Samoa,0
1138,2021-04-12,19,Iowa,46
1139,2020-12-12,47,Tennessee,358
1140,2021-05-11,34,New Jersey,110
1141,2021-05-22,42,Pennsylvania,136
1142,2020-10-31,35,New Mexico,78
1143,2021-02-10,01,Alabama,176
1144,2020-10-11,78,Virgin Islands,0
1145,2021-02-02,05,Arkansas,113
1146,2021-01-04,33,New Hampshire,35
1147,2021-02-05,13,Georgia,544
1148,2020-11-17,44,Rhode Island,36
1149,2020-10-11,20,Kansas,89
1150,2021-04-12,50,Vermont,7
1151,2020-12-22,38,North Dakota,32
1152,2021-03-27,26,Michigan,370
1153,2020-12-13,28,Mississippi,124
1154,2021-02-09,02,Alaska,7
1155,2021-04-28,25,Massachusetts,76
1156,2021-04-22,48,Texas,410
1157,2021-02-08,25,Massachusetts,149
1158,2021-02-05,41,Oregon,29
1159,2021-05-04,54,West Virginia,30
1160,2020-11-16,44,Rhode Island,29
1161,2021-03-31,39,Ohio,189
1162,2021-01-05,19,Iowa,97
1163,2020-11-15,19,Iowa,215
1164,2020-12-02,41,Oregon,68
1165,2021-04-03,05,Arkansas,23
1166,2021-01-28,19,Iowa,48
1167,2021-03-11,30,Montana,14
1168,2020-10-29,23,Maine,4
1169,2021-03-05,27,Minnesota,31
1170,2021-04-23,22,Louisiana,51
1171,2020-12-11,01,Alabama,348
1172,2021-04-25,72,Puerto Rico,32
1173,2021-03-05,40,Oklahoma,65
1174,2021-04-07,40,Oklahoma,37
1175,2020-12-05,28,Mississippi,133
1176,2020-11-27,51,Virginia,164
1177,2021-05-08,40,Oklahoma,30
1178,2021-01-04,38,North Dakota,22
1179,2020-12-06,50,Vermont,7
1180,2021-02-26,29,Missouri,78
1181,2020-12-28,55,Wisconsin,225
1182,2021-02-28,21,Kentucky,156
1183,2021-03-09,12,Florida,530
1184,2021-04-18,51,Virginia,104
1185,2021-02-10,42,Pennsylvania,310
1186,2020-10-19,51,Virginia,73
1187,2021-04-28,36,New York,350
1188,2020-11-03,11,District of Columbia,12
1189,2020-11-04,34,New Jersey,160
1190,2021-04-21,48,Texas,364
1191,2021-04-14,53,Washington,77
1192,2021-01-14,23,Maine,19
1193,2021-02-09,35,New Mexico,46
1194,2020-11-30,10,Delaware,47
1195,2021-03-10,48,Texas,512
1196,2021-04-26,05,Arkansas,27
1197,2021-01-03,31,Nebraska,66
1198,2020-11-03,20,Kansas,143
1199,2021-02-11,36,New York,695
1200,2021-01-23,53,Washington,67
1201,2021-05-11,18,Indiana,92
1202,2020-12-20,51,Virginia,217
1203,2021-03-11,40,Oklahoma,58
1204,2021-02-16,55,Wisconsin,88
1205,2020-11-08,48,Texas,795
1206,2021-01-22,17,Illinois,285
1207,2020-11-26,51,Virginia,147
1208,2021-02-07,22,Louisiana,104
1209,2021-01-11,08,Colorado,150
1210,2020-11-13,50,Vermont,2
1211,2021-04-04,41,Oregon,26
1212,2021-03-07,39,Ohio,129
1213,2021-01-27,45,South Carolina,218
1214,2021-05-04,72,Puerto Rico,24
1215,2021-01-31,06,California,1152
1216,2021-04-25,11,District of Columbia,14
1217,2021-01-06,32,Nevada,166
1218,2020-12-16,51,Virginia,243
1219,2020-10-08,51,Virginia,64
1220,2021-05-16,20,Kansas,13
1221,2021-02-15,21,Kentucky,220
1222,2021-02-16,26,Michigan,95
1223,2020-11-29,24,Maryland,195
1224,2020-11-12,19,Iowa,223
1225,2021-04-01,13,Georgia,181
1226,2021-04-27,16,Idaho,18
1227,2021-02-21,36,New York,576
1228,2021-05-20,01,Alabama,52
1229,2021-01-17,16,Idaho,30
1230,2021-01-23,21,Kentucky,362
1231,2021-03-30,53,Washington,51
1232,2021-04-19,47,Tennessee,131
1233,2021-05-01,51,Virginia,69
1234,2020-11-11,56,Wyoming,26
1235,2020-11-08,11,District of Columbia,23
1236,2020-10-19,25,Massachusetts,43
1237,2021-05-01,29,Missouri,52
1238,2021-04-10,42,Pennsylvania,312
1239,2021-04-10,53,Washington,49
1240,2020-12-25,18,Indiana,264
1241,2021-02-26,39,Ohio,196
1242,2021-03-26,01,Alabama,61
1243,2021-03-07,46,South Dakota,6
1244,2021-02-28,24,Maryland,86
1245,2020-11-19,04,Arizona,286
1246,2021-03-21,38,North Dakota,3
1247,2020-11-22,31,Nebraska,96
1248,2021-05-09,44,Rhode Island,4
1249,2021-03-09,56,Wyoming,2
1250,2021-02-02,53,Washington,77
1251,2021-02-28,36,New York,480
1252,2020-11-18,55,Wisconsin,476
1253,2020-11-01,50,Vermont,1
1254,2021-04-09,34,New Jersey,319
1255,2021-05-21,21,Kentucky,99
1256,2021-04-09,30,Montana,11
1257,2020-12-03,40,Oklahoma,333
1258,2021-03-27,12,Florida,457
1259,2021-02-21,27,Minnesota,30
1260,2021-02-07,55,Wisconsin,92
1261,2021-04-13,32,Nevada,61
1262,2021-04-26,49,Utah,37
1263,2020-12-26,35,New Mexico,145
1264,2021-02-19,05,Arkansas,75
1265,2021-04-15,72,Puerto Rico,49
1266,2020-12-20,17,Illinois,439
1267,2020-11-12,27,Minnesota,228
1268,2020-12-24,49,Utah,64
1269,2021-01-20,32,Nevada,143
1270,2020-10-24,55,Wisconsin,340
1271,2020-12-31,19,Iowa,89
1272,2021-02-01,39,Ohio,355
1273,2021-04-22,19,Iowa,31
1274,2021-01-26,56,Wyoming,10
1275,2021-04-01,48,Texas,400
1276,2020-12-18,46,South Dakota,35
1277,2020-12-29,38,North Dakota,24
1278,2020-10-24,34,New Jersey,86
1279,2021-04-14,37,North Carolina,143
1280,2021-02-13,39,Ohio,207
1281,2021-03-04,48,Texas,645
1282,2020-10-21,56,Wyoming,12
1283,2021-02-12,54,West Virginia,32
1284,2020-12-11,51,Virginia,227
1285,2020-12-21,13,Georgia,685
1286,2020-11-22,29,Missouri,266
1287,2021-01-11,05,Arkansas,176
1288,2021-03-15,30,Montana,15
1289,2020-10-11,49,Utah,34
1290,2021-01-03,78,Virgin Islands,0
1291,2020-10-24,28,Mississippi,73
1292,2021-03-07,04,Arizona,103
1293,2021-04-20,44,Rhode Island,10
1294,2021-03-20,31,Nebraska,12
1295,2021-04-15,04,Arizona,43
1296,2020-11-07,32,Nevada,83
1297,2021-04-10,09,Connecticut,88
1298,2021-01-20,78,Virgin Islands,1
1299,2021-03-10,33,New Hampshire,8
1300,2021-03-05,06,California,458
1301,2021-05-14,29,Missouri,53
1302,2021-02-20,49,Utah,38
1303,2021-03-12,06,California,384
1304,2021-04-24,48,Texas,366
1305,2021-01-16,04,Arizona,503
1306,2021-05-02,17,Illinois,233
1307,2020-11-05,56,Wyoming,28
1308,2020-11-10,11,District of Columbia,21
1309,2021-05-17,54,West Virginia,38
1310,2021-03-15,34,New Jersey,266
1311,2021-02-23,36,New York,639
1312,2021-03-08,20,Kansas,20
1313,2020-11-25,54,West Virginia,79
1314,2020-12-01,32,Nevada,179
1315,2020-11-08,32,Nevada,89
1316,2020-10-18,28,Mississippi,83
1317,2020-10-10,25,Massachusetts,33
1318,2021-04-20,05,Arkansas,29
1319,2021-01-31,40,Oklahoma,194
1320,2020-10-18,42,Pennsylvania,189
1321,2021-01-18,50,Vermont,9
1322,2020-11-06,50,Vermont,2
1323,2021-03-19,15,Hawaii,6
1324,2021-03-24,12,Florida,472
1325,2020-12-25,78,Virgin Islands,1
1326,2020-11-11,09,Connecticut,106
1327,2020-12-21,37,North Carolina,400
1328,2020-12-13,04,Arizona,429
1329,2020-11-20,29,Missouri,342
1330,2020-12-05,45,South Carolina,134
1331,2021-03-30,40,Oklahoma,40
1332,2021-04-30,44,Rhode Island,9
1333,2020-12-29,13,Georgia,829
1334,2021-05-07,24,Maryland,110
1335,2020-10-23,23,Maine,2
1336,2020-11-19,55,Wisconsin,450
1337,2021-02-12,46,South Dakota,12
1338,2021-01-25,54,West Virginia,59
1339,2021-03-05,22,Louisiana,71
1340,2020-10-22,51,Virginia,70
1341,2021-05-06,33,New Hampshire,13
1342,2020-11-25,24,Maryland,208
1343,2021-03-03,25,Massachusetts,114
1344,2020-12-17,72,Puerto Rico,29
1345,2020-11-02,51,Virginia,98
1346,2021-03-18,01,Alabama,73
1347,2021-03-14,13,Georgia,198
1348,2021-05-17,41,Oregon,32
1349,2021-05-11,17,Illinois,158
1350,2021-03-09,30,Montana,19
1351,2021-05-04,51,Virginia,105
1352,2021-05-18,09,Connecticut,51
1353,2020-11-21,10,Delaware,18
1354,2020-10-24,04,Arizona,95
1355,2020-12-30,55,Wisconsin,257
1356,2021-01-09,24,Maryland,248
1357,2021-02-10,09,Connecticut,100
1358,2021-01-24,02,Alaska,8
1359,2020-11-06,27,Minnesota,196
1360,2020-12-18,41,Oregon,52
